,0,1,2,movieId
332,0.4130322,0.4232961,0.39920902,332
333,0.6392541,0.5839652,0.54804516,333
334,0.68558127,0.7291319,0.51316154,334
335,0.5344281,0.49631745,0.48555538,335
336,0.45108995,0.46931675,0.43810418,336
337,0.74332994,0.6575164,0.5138263,337
338,0.700949,0.6210102,0.5852349,338
339,0.6361665,0.59800553,0.56233877,339
340,0.54963136,0.53256464,0.51343226,340
341,0.34801516,0.3804332,0.3684687,341
342,0.0029369965,0.030475091,0.018291917,342
343,0.23945479,0.3054455,0.24934995,343
344,0.26947987,0.3072326,0.2823454,344
345,0.35012132,0.3900859,0.35316697,345
346,0.34648624,0.3927049,0.33535755,346
347,0.60783285,0.60176957,0.58639723,347
348,0.28003743,0.28055605,0.25441393,348
349,0.46583217,0.42329428,0.44141552,349
350,0.43078342,0.44203398,0.44170254,350
351,0.20889413,0.23552856,0.24477373,351
352,0.56421435,0.55517,0.54748106,352
353,0.36437175,0.37243655,0.34972557,353
354,0.1524083,0.14119807,0.1806075,354
355,0.5921959,0.605926,0.541775,355
356,0.6087866,0.622976,0.54459226,356
357,0.556868,0.5323013,0.4998844,357
358,0.3820098,0.43621552,0.38697463,358
359,0.49076566,0.48055476,0.4456707,359
360,0.38049588,0.43347853,0.35362056,360
361,0.688023,0.73576385,0.6812868,361
362,0.3590626,0.33550996,0.33063537,362
363,0.5026659,0.53023946,0.482954,363
364,0.538236,0.5358451,0.50512284,364
365,0.58812046,0.6047428,0.57680863,365
366,0.4737003,0.5331266,0.46618807,366
367,0.4995123,0.48959863,0.46014962,367
368,0.27654746,0.2962567,0.26179734,368
369,0.44562933,0.48421773,0.45046568,369
370,0.5059447,0.512696,0.4970449,370
371,0.4575024,0.5061487,0.4534479,371
372,0.72904307,0.6943239,0.64762276,372
373,0.3814708,0.3830947,0.37049344,373
374,0.37318498,0.32969886,0.32496947,374
375,0.74494964,0.7114305,0.6231012,375
376,0.5630657,0.44490674,0.4720001,376
377,0.54033744,0.57493955,0.5092529,377
378,0.60605174,0.6346622,0.52463263,378
379,0.5076155,0.45375568,0.4284049,379
380,0.3711169,0.36314198,0.33857164,380
381,0.4029546,0.44046047,0.39210373,381
382,0.4680793,0.5286978,0.44598424,382
383,0.6849318,0.6762571,0.5995398,383
384,0.69334805,0.68091166,0.6780225,384
385,0.6040283,0.59989965,0.50958353,385
386,0.23367828,0.24381228,0.22591981,386
387,0.5826272,0.5843355,0.57125366,387
388,0.63720953,0.62289053,0.5641554,388
389,0.6260662,0.61962324,0.58544433,389
390,0.060738306,0.057940844,0.056679305,390
391,0.5450594,0.55187017,0.564655,391
392,0.31218272,0.2977384,0.32430205,392
393,0.3204237,0.29525155,0.2710017,393
394,0.40331456,0.38597214,0.38823304,394
395,0.7483741,0.73215866,0.57572156,395
396,0.4659377,0.47927734,0.42513663,396
397,0.3511579,0.34499136,0.36067337,397
398,0.8173923,0.8700525,0.5823388,398
399,0.4861015,0.48556033,0.4533053,399
400,0.32854167,0.34044373,0.31918073,400
401,0.3862294,0.3854021,0.37266815,401
402,0.3993613,0.44923466,0.43032232,402
403,0.5841388,0.60861707,0.568818,403
404,0.57513034,0.5550632,0.5039718,404
405,0.35426077,0.33698475,0.30145225,405
406,0.69062483,0.63947827,0.6247138,406
407,0.53280205,0.56870776,0.5607752,407
408,0.06851397,0.06899564,0.06525369,408
409,0.6827914,0.6578678,0.61595637,409
410,0.44710845,0.44794118,0.43509656,410
411,0.35145867,0.38919103,0.33400133,411
412,0.75045085,0.71140385,0.6143231,412
413,0.750545,0.7778923,0.68335557,413
414,0.08214622,0.06536847,0.07517396,414
415,0.6495752,0.68745106,0.6320519,415
416,0.21471499,0.2121872,0.20169982,416
417,0.33012062,0.3709018,0.3415777,417
418,0.8073591,0.78135526,0.5156426,418
419,0.606874,0.6395073,0.5755468,419
420,0.5622824,0.58599925,0.59280366,420
421,0.37454256,0.3620261,0.34637785,421
422,0.6119493,0.56964165,0.5147318,422
423,0.40859568,0.39396077,0.41437763,423
424,0.2651432,0.28633925,0.22671127,424
425,0.24444255,0.29042926,0.25985324,425
426,0.5892082,0.5487021,0.510287,426
427,0.56271887,0.5489745,0.4977952,427
428,0.630173,0.6451184,0.58164054,428
429,0.74302375,0.71101147,0.68325216,429
430,0.62900496,0.62597704,0.5886028,430
431,0.7117577,0.73313516,0.65017325,431
432,-0.0,0.04643381,-0.0,432
433,0.30187458,0.2972845,0.28418708,433
434,0.78290206,0.753834,0.68137515,434
435,0.1520159,0.13638335,0.12672795,435
436,0.7269915,0.643603,0.53619653,436
437,0.6525129,0.6456128,0.60844815,437
438,0.47698852,0.4800868,0.44658926,438
439,0.21879537,0.22932708,0.19645886,439
440,0.3683037,0.3606335,0.3224322,440
441,0.37189832,0.42973268,0.41913182,441
442,0.587623,0.58386964,0.5632572,442
443,0.78196305,0.66988,0.5804029,443
444,0.7167503,0.6939365,0.62013656,444
445,0.26018977,0.2186939,0.20850168,445
446,0.33998623,0.34233034,0.31380633,446
447,0.13542539,0.17445433,0.12739336,447
448,0.52606857,0.5462921,0.5702043,448
449,0.67456084,0.645451,0.5890576,449
450,0.7354503,0.7456718,0.69477606,450
451,0.61378866,0.53979206,0.50482875,451
452,0.6112822,0.57990843,0.5356922,452
453,0.2623731,0.3084786,0.24901523,453
454,0.44255137,0.4503795,0.41336828,454
455,0.6085215,0.59957856,0.5776683,455
456,0.4387584,0.476318,0.46945214,456
457,0.55942595,0.55963993,0.49858332,457
458,0.43588588,0.42453274,0.4095737,458
459,0.6657832,0.6740694,0.62335604,459
460,0.30544958,0.3705281,0.31069684,460
461,0.954875,0.82434535,0.55767274,461
462,0.29092467,0.300405,0.2654965,462
463,0.7650787,0.7258143,0.6569318,463
464,0.6844172,0.6950109,0.6550608,464
465,0.5771238,0.57503206,0.5288512,465
466,0.52595216,0.5115584,0.4797955,466
467,0.67576337,0.74292153,0.6701281,467
468,0.5313239,0.5817645,0.53842705,468
469,0.32276067,0.35036087,0.32508633,469
470,0.59653026,0.58039194,0.5369203,470
471,0.6637977,0.71967226,0.6735495,471
472,0.7359606,0.6960152,0.5751285,472
473,0.54215956,0.5559641,0.5211685,473
474,0.8541862,0.78476596,0.63056767,474
475,0.49570516,0.50158465,0.46345547,475
476,0.6647795,0.6202876,0.5981074,476
477,0.40243408,0.40640312,0.39985344,477
478,0.3787273,0.39187297,0.40896156,478
479,0.25851825,0.27765337,0.25000185,479
480,0.46738884,0.46411955,0.44643,480
481,0.31676948,0.33260015,0.31749997,481
482,0.57906413,0.6280887,0.5463431,482
483,0.70667183,0.6605001,0.57509565,483
484,0.6818271,0.5903859,0.5442945,484
485,0.7161961,0.7371092,0.6254866,485
486,0.75193965,0.6844711,0.65003437,486
487,0.5181117,0.49858332,0.48774883,487
488,0.5371938,0.55921453,0.5237542,488
489,0.7241706,0.67189705,0.6451292,489
490,0.2909171,0.35830188,0.35319766,490
491,0.16006751,0.20050067,0.16673478,491
492,0.16398378,0.17095608,0.1726835,492
493,0.2363661,0.2438207,0.24655125,493
494,0.44863364,0.47399455,0.46764043,494
495,0.023242537,-0.0,0.022683572,495
496,0.3191638,0.3610546,0.38144547,496
497,0.53869873,0.51173574,0.51448864,497
498,0.33990198,0.3854446,0.33078372,498
499,0.21735853,0.28698438,0.2463719,499
500,0.46484515,0.5276383,0.43708307,500
501,0.6022699,0.6069447,0.59573734,501
502,0.02126601,-0.0,0.034868147,502
503,0.532844,0.526723,0.47377735,503
504,0.62650144,0.5894439,0.46050027,504
505,0.6812478,0.6853578,0.5662975,505
506,0.84141207,0.70560914,0.61505055,506
507,0.8575351,0.80942893,0.5616387,507
508,0.82081294,0.78186285,0.5504209,508
509,0.6978176,0.70523787,0.5563301,509
510,0.8726154,0.8750919,0.5850188,510
511,0.7150124,0.703338,0.5781197,511
512,0.7269721,0.75677836,0.6173412,512
513,0.6801397,0.62785625,0.5360177,513
514,0.7050952,0.6717775,0.6043486,514
515,0.73182005,0.67606467,0.6737426,515
516,-0.0,-0.0,0.0054902434,516
517,0.34158808,0.3283352,0.31172374,517
518,0.47059977,0.47322482,0.47493955,518
519,0.33622563,0.3478214,0.31380394,519
520,0.8061894,0.7987481,0.6293019,520
521,0.6283387,0.6140649,0.6088633,521
522,0.71442425,0.66763085,0.67079926,522
523,0.34578064,0.37199977,0.32019818,523
524,0.40532315,0.4189936,0.36619976,524
525,0.60832995,0.6338238,0.55445,525
526,0.23707584,0.24642621,0.23310165,526
527,0.644595,0.675168,0.583866,527
528,0.35251644,0.40341035,0.38300866,528
529,0.17068104,0.18139653,0.21445069,529
530,0.4838914,0.4136867,0.41595274,530
531,0.22395135,0.20756507,0.22276407,531
532,0.60383266,0.6303469,0.5431403,532
533,0.7176211,0.7002438,0.6187454,533
534,0.5637924,0.5692856,0.55725276,534
535,0.00029313564,-0.0,-0.0,535
536,0.38620433,0.41896525,0.3729641,536
537,0.34233543,0.32837865,0.33649746,537
538,0.34672818,0.39846045,0.3780375,538
539,-0.0,-0.0,0.03452636,539
540,0.64766693,0.5848942,0.591067,540
541,-0.0,-0.0,0.032693807,541
542,0.45323926,0.5198189,0.4551268,542
543,0.5276787,0.4770339,0.44307715,543
544,-0.0,-0.0,-0.0,544
545,0.7121524,0.6581913,0.61456925,545
546,0.76515585,0.68435067,0.5025766,546
547,0.23667645,0.25053465,0.23367666,547
548,0.47828957,0.46600142,0.4465625,548
549,0.62947935,0.59145623,0.5346522,549
550,0.31466326,0.26492825,0.24544129,550
551,0.72579974,0.70916367,0.62436056,551
552,0.53266704,0.46936136,0.44940054,552
553,0.57633555,0.516072,0.49328345,553
554,0.48776934,0.5029718,0.5508483,554
555,0.45230502,0.41714737,0.3899455,555
556,0.4566387,0.48533276,0.48676372,556
557,0.3477046,0.38764644,0.43024153,557
558,0.75362176,0.7059589,0.68183225,558
559,0.5772933,0.48733443,0.48050413,559
560,0.574954,0.62491024,0.55632025,560
561,0.69113636,0.67373216,0.6490697,561
562,0.34207422,0.305466,0.29384813,562
563,0.6575074,0.62013465,0.6069585,563
564,0.40827513,0.40679783,0.40748245,564
565,0.40905902,0.40640092,0.39060223,565
566,0.28547558,0.28102857,0.31683037,566
567,0.30124283,0.2867404,0.27010438,567
568,0.54939973,0.53732926,0.49469927,568
569,0.46913764,0.50008553,0.43774077,569
570,0.46195096,0.4135242,0.40194884,570
571,0.069954544,0.07217106,0.07508461,571
572,0.5694603,0.6174812,0.547504,572
573,0.11691328,0.11594224,0.11294448,573
574,0.44853714,0.39849082,0.41483244,574
575,0.19684625,0.16481045,0.16916901,575
576,0.65541655,0.67081815,0.605702,576
577,0.63763624,0.6687544,0.5957359,577
578,0.5548926,0.5515051,0.53411746,578
579,0.34454215,0.33872616,0.3010925,579
580,0.6165242,0.58191526,0.5297854,580
581,0.6883745,0.6831723,0.6524257,581
582,0.48799852,0.48532835,0.4288763,582
583,0.2737135,0.29316393,0.25720105,583
584,0.5853933,0.49446347,0.45735198,584
585,0.8258144,0.79702413,0.7206765,585
586,0.27951786,0.34331745,0.28796476,586
587,0.60859776,0.55407053,0.51121813,587
588,0.31566367,0.34723282,0.29341316,588
589,0.22164309,0.26746115,0.20512223,589
590,0.5733325,0.57426554,0.57604903,590
591,0.3303882,0.3418557,0.32595706,591
592,0.8297612,0.6696766,0.5500812,592
593,0.6889778,0.6710837,0.66111124,593
594,0.78349197,0.61420804,0.47011253,594
595,0.5917347,0.56230605,0.49113506,595
596,0.76105213,0.79511344,0.7581352,596
597,0.54796183,0.52678907,0.51836103,597
598,0.50664407,0.4741547,0.41653267,598
599,0.74696034,0.69207126,0.63478297,599
600,0.33025655,0.3679586,0.30033466,600
601,0.6182279,0.6025916,0.57787365,601
602,0.84351474,0.79755676,0.70839417,602
603,-0.0,-0.0,-0.0,603
604,0.047092367,0.025170173,-0.0,604
605,0.37577125,0.3624594,0.33187336,605
606,0.57433605,0.51531696,0.5234793,606
607,0.48949412,0.4639636,0.44021347,607
608,0.02105609,-0.0,0.0049644,608
609,0.6135468,0.6000328,0.57545316,609
610,0.38582382,0.41274312,0.41610867,610
611,0.27694425,0.28320554,0.3069714,611
612,0.25394693,0.21543576,0.21289764,612
613,0.79664904,0.7447368,0.7257546,613
614,0.19819818,0.20999113,0.22067896,614
615,0.7342749,0.63248223,0.51846373,615
616,0.5683487,0.60738623,0.53685856,616
617,0.60374045,0.5320385,0.5067543,617
618,0.6598999,0.65886515,0.5369844,618
619,0.5231933,0.5558551,0.53216773,619
620,0.6509358,0.5957805,0.62570095,620
621,0.72159487,0.67291135,0.53743637,621
622,0.59190905,0.5279602,0.44686502,622
623,0.15435407,0.16746876,0.14906776,623
624,0.21042205,0.19770259,0.23069543,624
625,-0.0,0.03734963,0.037231836,625
626,0.53319913,0.48445064,0.4608617,626
627,0.65797657,0.61775625,0.5838786,627
628,0.743217,0.71993846,0.66788137,628
629,0.60243636,0.5883509,0.5748954,629
630,0.6320731,0.5764309,0.58040017,630
631,0.32200056,0.32761973,0.33359337,631
632,0.53256536,0.5498512,0.49999675,632
633,0.78906643,0.7539176,0.69218093,633
634,0.113464065,0.13056235,0.10543445,634
635,0.21611628,0.1876391,0.20297332,635
636,0.4432171,0.44878328,0.4037677,636
637,0.39249983,0.38112473,0.39550585,637
638,0.45933014,0.48320907,0.45844463,638
639,0.6043847,0.5954698,0.5593572,639
640,0.2689784,0.2893344,0.28868318,640
