,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,movieId
10,8.871882e-05,8.7229324e-05,8.828037e-05,0.00011090444,7.983196e-05,6.924384e-05,7.119325e-05,0.00011096521,7.737738e-05,7.41913e-05,0.00011571718,8.5278574e-05,8.9564484e-05,9.3593626e-05,9.49855e-05,8.040871e-05,7.461008e-05,7.629896e-05,6.7427245e-05,10
11,1.299036e-05,2.8926008e-05,1.9749059e-05,1.3879469e-05,2.5651963e-05,2.5223344e-05,1.8163344e-05,1.972918e-05,1.3955649e-05,2.6191428e-05,2.38182e-05,2.0466285e-05,1.7038721e-05,2.6294123e-05,1.2439865e-05,2.458316e-05,1.38821815e-05,3.7473264e-06,5.039967e-06,11
12,4.5251963e-06,4.4171492e-07,4.79274e-06,9.4085635e-06,2.1755895e-05,1.2265866e-05,6.7073174e-06,8.503586e-06,6.7799397e-06,7.671329e-06,1.4587823e-05,7.755297e-06,2.0797792e-05,6.9803455e-06,9.926928e-06,3.3967683e-06,1.5398971e-05,4.9595174e-06,7.2602493e-06,12
13,1.6570315e-05,1.49081725e-05,1.6584374e-05,3.657399e-05,1.8040113e-05,3.3501157e-05,1.9828978e-05,1.8828923e-05,2.6520658e-05,1.8615705e-05,2.9668137e-05,2.4559366e-05,2.5990577e-05,1.534213e-05,2.5644682e-05,2.5158457e-05,1.9072613e-05,4.862038e-06,1.7694614e-05,13
14,2.3841805e-05,6.679732e-06,1.3978146e-05,1.235277e-05,2.1574817e-05,2.2275775e-05,2.633783e-06,1.421893e-05,1.1972461e-05,2.9376311e-05,1.8161194e-05,1.6349639e-05,2.5907237e-05,1.1450008e-05,8.51147e-06,1.8955569e-05,1.276332e-05,1.4924741e-05,2.3595745e-05,14
15,9.732372e-05,0.00011440288,9.703645e-05,0.00011617097,0.00011115574,0.0001552396,0.000100668214,0.00010499666,0.00013425369,9.060666e-05,0.00012399454,0.0001088748,0.00013816985,0.00013029469,0.00012362219,0.00012932537,0.00011271315,8.948391e-05,9.78051e-05,15
16,8.7571796e-05,8.703128e-05,6.884428e-05,7.0437425e-05,0.00011424525,8.8928195e-05,8.4455976e-05,8.896767e-05,8.915903e-05,6.643868e-05,8.662368e-05,8.408244e-05,8.422796e-05,5.9470094e-05,8.1456434e-05,7.09614e-05,6.528999e-05,9.097403e-05,6.978662e-05,16
17,5.5351004e-05,2.355075e-05,2.2422735e-05,3.8750317e-05,4.6168385e-05,2.3441886e-05,2.8896857e-05,2.415944e-05,2.2909342e-05,1.961316e-05,3.0663778e-05,3.3680615e-05,2.75882e-05,2.5744233e-05,2.4185787e-05,3.981154e-05,2.2733697e-05,2.3382976e-05,3.28637e-05,17
18,9.251902e-05,8.744736e-05,8.4899846e-05,7.4180854e-05,8.004987e-05,7.427201e-05,7.193585e-05,7.051975e-05,8.5487634e-05,7.307487e-05,9.3501614e-05,6.5731125e-05,9.8569944e-05,5.7729383e-05,5.7949077e-05,7.905564e-05,7.207829e-05,8.2644554e-05,5.6793095e-05,18
19,1.0937999e-05,6.5346485e-06,6.684405e-06,8.172853e-06,1.0923424e-05,1.7287319e-05,1.6955319e-05,4.6948553e-06,9.092491e-06,7.0482965e-06,7.955377e-06,7.704641e-06,1.3408703e-05,1.109193e-05,6.342837e-06,9.699029e-06,1.49365005e-05,7.0787223e-06,7.7277155e-06,19
20,9.9254954e-05,6.159729e-05,0.00010879997,0.000100475154,0.00013637284,0.00011568938,7.907028e-05,0.00010834005,9.99224e-05,8.3409315e-05,0.00011710357,9.628263e-05,9.9829034e-05,6.7137764e-05,7.405533e-05,0.00012248498,0.000114254515,8.627861e-05,9.286298e-05,20
21,3.21705e-05,2.6744068e-05,2.7832524e-05,3.2344422e-05,4.2009302e-05,2.022632e-05,1.1500111e-05,4.4969358e-05,3.3916232e-05,2.6150403e-05,3.8770813e-05,2.012674e-05,3.480805e-05,3.678623e-05,4.916362e-05,2.7744065e-05,1.9512912e-05,3.2661566e-05,4.0919756e-05,21
22,2.5648322e-05,1.0518445e-05,1.4364748e-05,1.3735426e-05,2.3843102e-05,2.0895408e-05,1.9655417e-05,1.4037961e-05,1.50607875e-05,1.0720475e-05,2.5578205e-05,1.0744929e-05,2.4029692e-05,1.9099081e-05,1.846832e-05,1.3279519e-05,1.7281336e-05,1.9956557e-05,2.2656697e-05,22
23,3.084025e-05,2.0696292e-05,2.8398406e-05,4.1217438e-05,2.9473526e-05,1.6105187e-05,2.6474956e-05,2.5135172e-05,2.7046917e-05,3.8237387e-05,3.0916428e-05,3.144621e-05,2.9391575e-05,2.3717626e-05,2.2706834e-05,3.126818e-05,2.5604166e-05,2.4198851e-05,1.51007025e-05,23
24,9.323988e-05,9.279399e-05,6.760311e-05,0.000106311636,0.0001127582,0.00012281419,0.00011456426,0.00010269129,8.216058e-05,7.525867e-05,8.189836e-05,0.000103294675,0.00010111636,8.230274e-05,7.50591e-05,8.832171e-05,7.094714e-05,7.4672316e-05,6.20017e-05,24
25,0.14208674,0.10699397,0.03421643,0.07457312,0.12838511,0.00047861593,0.09936355,0.07399372,0.0651656,0.046476256,0.091622986,0.071731485,0.18155508,0.07024867,0.11038134,0.10308265,0.12405497,0.015617844,0.08764716,25
26,1.8466611e-05,2.6755195e-06,1.8902861e-06,1.1128994e-07,2.1242702e-05,1.200098e-05,5.1333436e-06,2.7740546e-07,1.1509796e-05,1.3380316e-05,1.4766319e-05,3.1592215e-06,1.2117463e-05,9.376777e-06,9.300586e-06,1.6779635e-05,9.963083e-06,4.780549e-06,1.1942206e-05,26
27,7.043523e-06,9.866578e-06,1.3024366e-05,1.7462811e-05,1.1891567e-05,4.371055e-06,1.8128712e-06,1.1401458e-05,1.16343335e-05,1.9179404e-05,7.333273e-06,1.20044015e-05,6.8063855e-06,1.9006891e-05,1.596096e-05,1.0652207e-05,8.68807e-06,1.6510636e-05,6.5090517e-06,27
28,6.27023e-05,4.0928033e-05,4.981521e-05,4.8606904e-05,5.3619886e-05,4.0356892e-05,5.9205646e-05,7.1539835e-05,5.3979715e-05,3.75469e-05,4.3176187e-05,3.6322937e-05,5.5363034e-05,3.8752234e-05,4.1026018e-05,4.4097364e-05,2.4535948e-05,4.9111448e-05,3.1563646e-05,28
29,1.3804446e-06,1.384784e-06,6.5090427e-07,1.7041256e-07,5.5436885e-06,8.7509653e-07,8.881484e-08,9.354552e-07,8.436245e-08,3.727778e-07,8.381077e-08,6.4230258e-06,2.6422555e-07,8.9512625e-08,1.1266151e-06,9.9200435e-08,7.582836e-07,1.4544602e-06,4.9497676e-06,29
30,5.397089e-05,3.618874e-05,2.3762585e-05,4.1710897e-05,2.6793356e-05,3.0619183e-05,2.7176871e-05,4.596516e-05,4.1868614e-05,3.4527253e-05,5.3584426e-05,3.6557052e-05,4.4308654e-05,4.3436925e-05,4.5201312e-05,4.6306814e-05,4.032101e-05,3.3998673e-05,3.5063164e-05,30
31,0.00024336125,0.00019031431,0.00019368676,0.00018831126,0.00025581213,0.0002749746,0.00021805294,0.00022978663,0.00023536055,0.00022325567,0.00026089136,0.00022952969,0.00021678969,0.00022109544,0.00020786365,0.00022726363,0.00022933041,0.00019056902,0.00019662039,31
32,0.00012270662,0.00012564623,0.000116193754,0.00013883141,0.00018759877,0.00016393668,0.00015592616,0.00014147247,0.00011397764,0.00017701299,0.00014032093,0.000116311945,0.0001197771,0.000107578126,0.000104408726,0.00015591148,0.000116174604,0.00014050769,0.000115008304,32
33,7.413316e-05,8.815736e-05,8.584481e-05,0.00010517491,0.00011458108,0.000113859045,7.570417e-05,0.0001153337,7.2028655e-05,6.587366e-05,8.512558e-05,0.0001076228,7.681723e-05,7.112253e-05,9.295435e-05,7.399397e-05,8.7725995e-05,6.3320185e-05,5.140786e-05,33
34,2.3872883e-06,4.6401988e-06,3.5123117e-06,5.781943e-06,4.580165e-06,6.0598563e-06,3.5683336e-06,3.6961578e-06,3.0899932e-06,3.029594e-06,3.1784145e-06,4.4906965e-06,3.907356e-06,3.684978e-07,7.690999e-06,2.5151921e-06,5.8909445e-06,5.0860854e-06,9.549872e-07,34
35,7.192978e-05,9.069019e-05,0.00011007679,0.00011908629,0.00011211308,9.3006e-05,9.210086e-05,8.617907e-05,8.8441484e-05,9.393051e-05,0.00013469691,8.833164e-05,0.00011048299,7.655581e-05,0.00011959167,0.00010707499,0.00010475865,0.00010722955,8.802561e-05,35
36,4.8482816e-06,2.747954e-06,4.071632e-06,1.5166316e-06,2.8162883e-06,3.822576e-06,4.3440477e-07,7.2640696e-06,4.3238665e-06,1.3268159e-06,3.4843296e-07,5.269302e-06,7.345284e-09,6.7296025e-07,4.570931e-06,9.963449e-07,1.0970807e-08,1.1738489e-05,1.0895266e-05,36
37,1.4367509e-05,1.3177992e-05,2.434045e-05,3.1040207e-05,1.4312117e-05,1.416556e-05,1.3187394e-05,2.1623984e-05,3.16084e-05,1.4006842e-05,2.143228e-05,1.619138e-05,3.0091589e-05,2.5987796e-05,1.8152308e-05,2.4713041e-05,2.0868332e-05,2.1301084e-05,8.382289e-06,37
38,1.0048477e-05,5.465367e-06,8.141937e-06,1.2045668e-05,9.067932e-06,2.6531065e-06,3.5241476e-06,5.992837e-06,6.6442663e-06,7.3086467e-06,1.3574792e-05,8.641821e-06,1.0523699e-05,9.181838e-06,1.4052099e-05,1.2951496e-05,1.0755731e-05,8.7335375e-06,1.416429e-06,38
39,5.5426185e-06,1.3967363e-06,7.3436927e-06,5.306513e-06,1.0250256e-05,9.342252e-06,4.449505e-06,5.9661443e-06,1.1354096e-05,4.4659982e-06,6.98281e-07,3.8844946e-06,7.291862e-06,3.5240307e-06,7.829515e-06,1.9915078e-06,9.538292e-06,1.9464483e-06,3.917417e-06,39
40,4.4659286e-05,3.7081933e-05,2.794912e-05,3.5629724e-05,4.1135998e-05,4.579921e-05,3.6113976e-05,5.4740758e-05,3.640845e-05,3.7180573e-05,5.980377e-05,3.4261306e-05,2.756727e-05,5.1972816e-05,4.4281012e-05,4.921863e-05,3.1892014e-05,3.664333e-05,3.7193095e-05,40
41,3.8941325e-05,3.0571377e-05,3.2449625e-05,3.8784015e-05,5.117285e-05,3.631484e-05,3.5423593e-05,3.8925806e-05,3.6731017e-05,4.0946914e-05,3.6523892e-05,2.5855257e-05,2.5143185e-05,1.4308812e-05,2.3044719e-05,3.5009387e-05,2.452538e-05,5.1317445e-05,3.4851022e-05,41
42,1.26645145e-05,5.8765595e-06,1.02216545e-05,2.108224e-05,1.4264025e-05,1.2770642e-05,6.4954816e-06,1.0359768e-05,1.128251e-05,4.997529e-06,1.7335546e-05,1.0935866e-05,1.3349112e-05,1.6314136e-05,1.8635701e-05,2.2413302e-05,1.18017515e-05,1.3137107e-05,1.0078488e-05,42
43,0.0002391829,0.00024415148,0.00024517774,0.00028183465,0.0003207285,0.00028513122,0.0002528185,0.0002384841,0.00025368592,0.00026217994,0.00028641277,0.00023388014,0.0002727303,0.00025236982,0.00026404634,0.00024784394,0.00024239504,0.00025390394,0.00023975172,43
44,9.195657e-05,7.290686e-05,6.9951115e-05,7.835063e-05,6.83499e-05,7.389847e-05,5.8025715e-05,4.237384e-05,6.9487825e-05,5.8716654e-05,9.159985e-05,6.274029e-05,5.56286e-05,4.4733064e-05,7.486545e-05,8.00623e-05,6.653927e-05,6.057865e-05,6.5662025e-05,44
45,7.2734665e-08,4.871895e-07,3.216324e-07,1.4833599e-06,2.4867893e-06,1.1436509e-06,9.5237243e-07,5.5488276e-06,7.7223706e-07,8.155854e-07,3.0990548e-06,1.5873043e-06,7.721087e-08,7.21214e-07,1.3759411e-06,1.2349184e-07,1.5417702e-06,1.8686238e-06,6.6426463e-07,45
46,0.00027482928,0.00023994724,0.00031324485,0.0002752648,0.00030615594,0.00029778507,0.0003227364,0.00026159154,0.0003037906,0.00025565148,0.00027792176,0.00027685065,0.00026890135,0.00026899303,0.00029638034,0.00029606093,0.00025310402,0.0002566238,0.00021758865,46
47,2.8263632e-05,5.4469e-05,2.1727992e-05,4.4125543e-05,3.211415e-05,4.8173977e-05,1.5306929e-05,4.928914e-05,3.1739095e-05,3.531461e-05,5.6173616e-05,5.1384563e-05,3.223972e-05,1.7092281e-05,4.0047777e-05,3.4629702e-05,2.123135e-05,2.9511848e-05,1.9807441e-05,47
48,2.43136e-07,2.6772193e-06,2.6773606e-07,2.4102454e-07,2.5901659e-06,3.4375535e-06,4.4115955e-06,4.7079834e-06,1.1517768e-06,1.157971e-06,4.9621406e-07,2.5271157e-07,1.5420251e-06,5.842986e-07,2.5074846e-07,3.2254383e-07,1.9499673e-06,2.367298e-07,5.5224514e-06,48
49,7.45059e-07,3.142553e-07,8.420029e-07,1.9740746e-06,8.247952e-06,4.4097687e-06,4.9665766e-07,4.6179534e-06,1.7184781e-06,6.0152734e-06,3.480838e-06,6.493971e-06,6.7372375e-06,2.6051462e-06,2.8342097e-06,3.2198197e-06,5.049773e-06,2.1523722e-06,4.087575e-06,49
50,7.699938e-08,6.6159096e-06,5.514688e-08,1.1271853e-06,1.3570847e-06,7.1181953e-06,4.9169525e-08,4.013707e-06,4.4289902e-07,5.4519873e-08,5.75519e-08,3.493502e-06,5.458258e-06,2.6757787e-06,4.805878e-08,9.06589e-07,6.056969e-08,1.0162664e-06,7.705432e-08,50
51,1.2310933e-05,1.2171261e-05,1.1758551e-05,1.8555658e-05,9.2092105e-06,9.316109e-06,9.452822e-06,1.5660204e-05,2.0678179e-05,1.4464716e-05,8.162272e-06,1.1201944e-05,1.9631585e-05,6.59686e-06,2.064958e-05,1.1451846e-05,1.5948257e-05,1.1897036e-05,3.8669828e-06,51
52,5.2543415e-05,5.7558205e-05,5.7090692e-05,6.20283e-05,4.5047713e-05,4.92328e-05,5.2416024e-05,7.939994e-05,6.297889e-05,3.8900314e-05,5.1389994e-05,5.2803356e-05,2.6223908e-05,4.4767727e-05,4.9346185e-05,6.123385e-05,2.8901912e-05,3.936406e-05,5.082284e-05,52
53,5.5976383e-05,3.0756826e-05,2.019113e-05,4.224356e-05,4.938691e-05,4.0508312e-05,2.7304939e-05,3.5032444e-05,5.2159347e-05,3.4649853e-05,4.3294473e-05,2.822829e-05,3.721848e-05,3.3450084e-05,4.034367e-05,5.829071e-05,2.7448254e-05,2.5361453e-05,3.6351717e-05,53
54,1.066756e-05,4.845445e-06,8.384578e-06,1.7000562e-05,1.641665e-05,9.0454805e-06,6.387438e-06,1.7914403e-05,7.4197023e-06,1.1195675e-05,1.4730363e-05,2.1021538e-05,1.1074089e-05,6.375932e-06,1.09793355e-05,1.4332944e-05,9.649276e-06,1.2874963e-05,6.074309e-06,54
55,8.63014e-05,9.61285e-05,5.9360966e-05,9.006502e-05,8.893792e-05,0.00010076314,7.415331e-05,0.000107010135,6.8265676e-05,7.9429876e-05,0.00010771287,8.188331e-05,7.950401e-05,8.6853644e-05,8.795505e-05,9.812217e-05,6.76442e-05,4.370393e-05,9.132295e-05,55
56,8.968577e-06,2.3284719e-07,6.1426877e-06,9.345828e-06,4.606943e-06,6.9472503e-06,9.276295e-06,6.357005e-06,5.982488e-06,1.5483609e-05,2.9048783e-06,8.2053575e-06,8.533006e-06,5.3221956e-06,5.0400295e-06,8.567278e-06,6.9208318e-06,1.2267622e-05,8.301105e-06,56
57,1.2822323e-06,7.309287e-07,2.5729792e-06,7.871698e-06,6.5568274e-06,3.9321585e-06,3.0937188e-06,8.642847e-06,4.9911955e-06,1.2860124e-05,4.991556e-06,9.975144e-06,4.0170785e-06,1.0845914e-05,9.8817245e-06,9.281458e-06,1.1371009e-05,5.5587698e-06,9.791032e-06,57
58,3.4382963e-05,1.3634023e-05,1.9221672e-05,3.0199579e-05,3.876333e-05,2.0637612e-05,2.4530604e-05,2.6949825e-05,4.030171e-05,3.1140244e-05,3.3000826e-05,3.6919104e-05,3.23478e-05,2.8422213e-05,3.642311e-05,4.0414277e-05,2.8532673e-05,2.1491122e-05,1.5510766e-05,58
59,1.5726819e-05,5.876788e-06,1.1286102e-05,1.6170858e-05,1.5446547e-05,2.1201306e-05,1.0555765e-05,6.785343e-06,1.0033669e-05,1.5867932e-05,1.8156483e-05,1.5251344e-05,1.17766e-05,1.1040258e-05,2.1084188e-05,1.3093433e-05,1.2405649e-05,5.0496787e-06,1.7140157e-05,59
60,4.1425747e-06,7.802238e-06,8.929213e-06,3.943476e-06,8.3851155e-06,1.08585145e-05,3.074677e-06,1.5012935e-05,5.587535e-06,6.3191324e-06,2.842685e-07,5.4544116e-06,6.5734184e-06,2.2024842e-06,1.2834276e-05,6.451768e-06,1.1859262e-06,8.717655e-06,1.4473823e-05,60
61,1.7978684e-05,7.191313e-06,2.3540382e-05,2.181302e-05,2.0285981e-05,1.838684e-05,2.1099673e-05,1.2898509e-05,1.5266694e-05,1.8138484e-05,4.256527e-05,2.242863e-05,1.4080837e-05,1.0063947e-05,1.8803166e-05,2.9526554e-05,8.402244e-06,3.2651667e-05,2.4072166e-05,61
62,8.329683e-05,6.4544925e-05,6.7855406e-05,7.22122e-05,7.5682765e-05,8.709553e-05,8.3673876e-05,4.815643e-05,6.298432e-05,5.559367e-05,8.989831e-05,5.664189e-05,6.3005245e-05,5.7227175e-05,5.4898366e-05,7.4139665e-05,4.3175667e-05,7.0135735e-05,4.9972343e-05,62
63,0.220273,0.14803883,0.15308468,0.14093368,0.13321021,0.23982993,0.17190757,0.23353294,0.17172138,0.1512563,0.15370287,0.1531683,0.14634496,0.17508131,0.14489329,0.13305303,0.12795152,0.12617142,0.15097499,63
64,3.3397984e-07,3.0898052e-06,3.1718305e-06,1.3930121e-06,1.4985486e-06,1.2072555e-06,2.2624056e-07,1.918784e-06,4.491012e-06,5.327531e-06,6.381521e-07,4.907873e-07,1.2700223e-05,1.2655506e-06,1.5708636e-06,5.778215e-06,5.594296e-06,7.3940237e-06,5.3973135e-06,64
65,1.6339312e-05,6.5291742e-06,2.8104276e-05,1.9420928e-05,2.6413943e-05,9.03276e-06,1.2039108e-05,3.7683327e-05,2.7596205e-05,5.8864875e-06,2.5586673e-05,1.1357868e-05,2.411673e-05,1.1098833e-05,6.968014e-06,1.9639645e-05,1.6142196e-05,1.6840959e-05,1.9414403e-05,65
66,1.5212338e-05,1.0715878e-05,5.081518e-06,4.5223815e-06,4.6675195e-06,1.9628636e-05,1.5224191e-06,1.038562e-05,1.9002635e-05,2.5550282e-05,7.1312584e-06,1.6665157e-05,1.2097682e-05,2.0738878e-05,1.6456457e-05,5.362178e-06,1.2589219e-05,5.250227e-06,9.6945305e-06,66
67,5.9560302e-06,1.0782013e-05,1.4973053e-06,1.0198256e-05,6.7711776e-06,3.7050406e-06,8.657305e-06,7.673014e-06,8.131102e-06,8.6103255e-06,6.4639967e-06,7.5113408e-06,6.8220634e-06,3.859905e-06,1.0381565e-05,1.069551e-05,7.10815e-06,3.197215e-06,5.876056e-06,67
68,1.9151244e-05,1.2718084e-05,5.674106e-06,1.8871759e-05,2.2737004e-05,2.6793901e-05,1.5215029e-05,1.9385137e-05,2.8248327e-05,3.5530964e-05,2.0024274e-05,3.4076274e-05,3.1105727e-05,3.0789408e-05,1.770631e-05,2.2522905e-05,1.1786822e-05,7.799266e-06,1.138372e-05,68
69,1.8990946e-07,2.9033433e-06,2.0909023e-07,1.8442132e-07,2.474652e-06,2.0745326e-06,3.3698043e-06,2.9857422e-06,1.1941069e-06,1.8113235e-07,5.755567e-07,1.9729757e-07,1.2055748e-06,2.0090741e-07,1.957169e-07,4.3975783e-07,1.5950131e-06,4.3370878e-07,3.5444614e-06,69
70,1.7999995e-06,5.440167e-07,1.3089883e-06,5.8331043e-06,5.298533e-06,5.2288993e-07,1.3169102e-06,1.5404473e-06,4.384066e-06,3.9531474e-06,5.074987e-07,2.1518797e-06,1.2127736e-06,1.214435e-06,6.152268e-06,4.6120826e-06,5.636161e-06,5.5580485e-06,4.987161e-07,70
71,1.3569366e-05,7.46325e-06,1.8722981e-06,1.01310015e-05,1.1817807e-05,2.608906e-05,4.991811e-06,1.3876661e-05,8.459582e-06,9.681341e-06,1.3233401e-05,1.4919749e-05,1.5076954e-05,1.0400154e-05,1.2070444e-05,1.2676424e-05,1.0190579e-05,6.7427954e-06,9.889184e-06,71
72,1.8552362e-06,1.3047601e-06,6.706762e-06,3.7798957e-06,1.2732587e-05,5.85346e-06,3.3457218e-06,2.8965616e-07,3.8883904e-06,3.0658006e-07,2.915698e-07,6.3631583e-06,4.788226e-06,3.2367026e-07,4.1547136e-07,3.0841417e-07,9.12221e-07,7.4515594e-07,5.946164e-06,72
73,2.6685826e-05,1.5767846e-05,5.155737e-06,2.0455638e-05,1.485746e-05,1.9936293e-05,1.0387884e-05,1.4798946e-05,1.60268e-05,1.3387031e-05,2.6559188e-05,2.5822772e-05,1.6271537e-05,1.5542373e-05,2.1943193e-05,1.979331e-05,1.13104015e-05,2.1827767e-05,7.4911204e-06,73
74,7.5590438e-06,1.1102707e-06,4.0147523e-07,1.406449e-07,1.9207334e-06,3.4251348e-06,1.7265722e-06,7.740473e-06,5.1312304e-06,1.3266843e-07,3.1877646e-06,1.8372259e-06,4.384108e-07,6.974963e-07,1.8687054e-07,7.416294e-06,6.53001e-07,2.4548333e-06,1.0256307e-06,74
75,1.679699e-09,1.6781804e-06,1.3345364e-06,1.0350544e-06,2.108731e-06,3.940919e-06,5.080769e-06,1.1874946e-06,3.1491023e-08,1.7426499e-09,4.347759e-06,3.4305333e-06,7.8516166e-07,2.4389697e-09,3.7299092e-06,3.4435703e-07,4.2582522e-07,4.1074513e-06,5.9945633e-06,75
76,6.590618e-06,1.0280979e-05,5.0403737e-06,2.3780867e-06,1.2129933e-05,1.502052e-05,6.363273e-06,8.441394e-06,1.34889915e-05,7.777182e-06,8.197509e-06,7.689408e-06,8.549906e-06,9.658991e-06,1.3217111e-05,1.4789429e-05,8.2138085e-06,6.288392e-06,1.132196e-05,76
77,1.5211556e-05,1.8560177e-05,1.6093758e-05,2.5775254e-05,2.1301159e-05,2.4504876e-05,7.4485006e-06,3.592177e-05,1.0460568e-05,5.5391706e-06,3.2102016e-05,2.2872058e-05,2.6085634e-05,1.9077492e-05,2.1975275e-05,6.034636e-06,1.1108285e-05,1.4342069e-05,1.5860018e-05,77
78,5.220152e-06,4.5941238e-06,5.7796487e-06,3.3743302e-07,1.1464231e-05,6.57175e-06,6.7110973e-06,3.6836607e-06,4.283871e-06,9.933441e-06,4.8904913e-06,2.7874103e-06,1.6231281e-06,3.059419e-06,1.4185414e-06,3.4218158e-06,8.480926e-06,3.0996796e-06,3.108218e-06,78
79,2.4368048e-05,1.3912109e-05,1.9949333e-05,1.8798863e-05,1.6968395e-05,1.3394114e-05,2.1219339e-05,3.1520183e-05,1.9636547e-05,1.708267e-05,1.2985199e-05,1.7225006e-05,4.1736563e-05,1.756595e-05,1.7466127e-05,3.0041863e-05,1.7479368e-05,1.1534938e-05,1.1581394e-05,79
80,1.0459901e-05,1.9382278e-05,6.561833e-06,1.3930942e-05,2.215171e-05,1.5683627e-05,1.34175125e-05,1.0011522e-05,4.9617925e-06,1.679076e-05,1.5355095e-05,1.6915315e-05,1.3827549e-05,1.1368373e-05,2.503607e-06,7.4087966e-06,1.0063133e-05,1.0274429e-05,2.1105109e-06,80
81,1.7112374e-06,2.3379087e-06,1.1440529e-06,7.1910827e-06,8.912641e-06,5.534962e-06,2.2841036e-06,8.923455e-06,6.7739406e-06,1.0252541e-05,5.260289e-06,7.312589e-06,9.037209e-06,4.8112215e-06,7.505149e-06,2.1029396e-06,8.3278655e-06,1.048155e-06,8.68762e-06,81
82,1.1518291e-05,3.5923128e-07,3.7975094e-06,3.2941177e-06,1.1059867e-05,3.2281964e-06,7.912487e-06,5.373206e-07,1.0402938e-05,4.8140487e-06,1.0142129e-05,1.3219759e-06,4.752712e-06,7.3672577e-06,3.6785335e-07,6.9370813e-06,1.6563058e-06,5.899465e-07,6.6081357e-06,82
83,1.3425393e-05,1.1458156e-05,7.968283e-06,2.0064475e-05,2.332232e-05,3.08285e-06,1.1263331e-05,6.2402896e-06,1.2232576e-05,1.125747e-05,7.0262054e-06,1.0475436e-05,1.4511754e-05,1.726065e-05,1.6278664e-05,1.7491031e-05,1.7869912e-05,8.47888e-06,1.3219081e-05,83
84,9.64001e-05,8.728172e-05,7.642876e-05,8.763967e-05,8.708952e-05,0.000107728345,6.4124455e-05,7.77574e-05,0.000107670545,8.405673e-05,9.976194e-05,8.5758256e-05,8.652847e-05,8.069419e-05,7.570822e-05,0.00010051837,7.0024864e-05,7.8665784e-05,9.55328e-05,84
