0
  (0, 10)	0.234395978573774
  (0, 6)	0.6385519906362801
  (0, 1)	0.4345121671951588"
"  (0, 16)	0.24152428684549376
  (0, 13)	0.23521777065458785
  (0, 11)	0.22037238919853647
  (0, 9)	0.47058312934582347
  (0, 8)	0.494632103444322
  (0, 7)	0.2236287292147286
  (0, 5)	0.25140360571346704
  (0, 1)	0.2120489419106544
  (0, 0)	0.46204642046765465"
"  (0, 15)	0.3249946657247435
  (0, 11)	0.1421721361249135
  (0, 10)	0.44278498262412064
  (0, 6)	0.13402829111795944
  (0, 2)	0.3237199496950785
  (0, 0)	0.7452172981567952"
"  (0, 15)	0.5197248006915952
  (0, 13)	0.24267478115539756
  (0, 11)	0.45471752557317974
  (0, 7)	0.23071833718693321
  (0, 6)	0.4286705859185625
  (0, 0)	0.476694484683638"
"  (0, 18)	0.3785920119852959
  (0, 17)	0.3731673202824361
  (0, 15)	0.13532604076633586
  (0, 14)	0.12600012919754858
  (0, 12)	0.11986540928542418
  (0, 11)	0.35519830295378824
  (0, 10)	0.24583106505533855
  (0, 9)	0.1264150570694011
  (0, 7)	0.2402979350775866
  (0, 6)	0.5580866365059975
  (0, 5)	0.1350715704912816
  (0, 4)	0.1342693669116076
  (0, 3)	0.24657951295148298"
"  (0, 16)	0.40831234399689054
  (0, 11)	0.7451074006765318
  (0, 10)	0.3867639802168989
  (0, 1)	0.35848237725669196"
"  (0, 17)	0.3986802791208076
  (0, 16)	0.41590645442842344
  (0, 6)	0.7154907429109392
  (0, 3)	0.39515674486674907"
"  (0, 17)	0.11538774760304236
  (0, 16)	0.2407468415337451
  (0, 15)	0.37659970658261155
  (0, 14)	0.23376437831898378
  (0, 13)	0.23446062546052143
  (0, 12)	0.3335742160981397
  (0, 10)	0.11402080787563376
  (0, 9)	0.3518012729136433
  (0, 6)	0.10354019195203763
  (0, 5)	0.1252971798741519
  (0, 4)	0.12455302737890427
  (0, 3)	0.5718397564193002
  (0, 2)	0.12504086059201075
  (0, 1)	0.21136637512657291"
"  (0, 18)	0.4002399881767382
  (0, 17)	0.19725255569257513
  (0, 13)	0.20040237608446093
  (0, 11)	0.3755086216138739
  (0, 10)	0.1949158053849372
  (0, 9)	0.20046524759528161
  (0, 7)	0.571586006074231
  (0, 6)	0.17699944668042664
  (0, 5)	0.4283849795954783"
""
"  (0, 16)	0.7438414835755477
  (0, 10)	0.234861944185481
  (0, 9)	0.24154869174857618
  (0, 7)	0.2295757055902357
  (0, 3)	0.23557699591407535
  (0, 0)	0.474333657248714"
""
"  (0, 16)	0.3444192824568981
  (0, 15)	0.35918283811691726
  (0, 14)	0.3344299718811551
  (0, 11)	0.31425618165525004
  (0, 9)	0.67106254970248
  (0, 1)	0.30238675113171"
"  (0, 13)	0.4374701576813543
  (0, 9)	0.21880370180386197
  (0, 8)	0.4599711656263565
  (0, 6)	0.3863825238088219
  (0, 3)	0.42678863953016455
  (0, 2)	0.46661689904098513"
"  (0, 17)	0.5085393107664266
  (0, 13)	0.516659902590971
  (0, 12)	0.4900451029040519
  (0, 11)	0.48405176539255945"
"  (0, 7)	1.0"
"  (0, 18)	0.5962790021653085
  (0, 17)	0.19591172056332698
  (0, 16)	0.4087533462159292
  (0, 15)	0.21313729291854844
  (0, 14)	0.1984490663620558
  (0, 12)	0.37757387572997697
  (0, 10)	0.19359085444481786
  (0, 7)	0.37846707910998517
  (0, 6)	0.1757962831770017"
"  (0, 16)	0.3262647659393617
  (0, 15)	0.1701250635151606
  (0, 14)	0.15840099851634634
  (0, 13)	0.1588727822980619
  (0, 11)	0.2976915776066596
  (0, 8)	0.1670443059413663
  (0, 7)	0.15104521360461604
  (0, 6)	0.5612786656279026
  (0, 5)	0.16980515633793758
  (0, 3)	0.4649809644712948
  (0, 2)	0.3389155749998936"
"  (0, 16)	0.14047586459113207
  (0, 14)	0.40920478473273986
  (0, 13)	0.273615710713511
  (0, 12)	0.12976044632102926
  (0, 11)	0.7690407198961682
  (0, 10)	0.13306236099021812
  (0, 9)	0.13685077558917227
  (0, 6)	0.12083147501941806
  (0, 3)	0.13346747758570096
  (0, 1)	0.24666470473496963"
"  (0, 9)	0.6854908866058587
  (0, 4)	0.7280812072703935"
""
"  (0, 13)	0.7427397230376903
  (0, 1)	0.6695802444979205"
"  (0, 18)	0.725062723142018
  (0, 12)	0.68868283520782"
"  (0, 18)	0.5295920556268418
  (0, 15)	0.2839505080949876
  (0, 12)	0.25150993612810035
  (0, 4)	0.2817333215413748
  (0, 3)	0.5173902790024258
  (0, 1)	0.47810119255805017"
"  (0, 18)	0.36967111436833416
  (0, 13)	0.37019274374199246
  (0, 11)	0.3468286395851582
  (0, 8)	0.7784667587289504"
"  (0, 11)	0.7276397881822092
  (0, 6)	0.6859594293062452"
"  (0, 11)	0.28995971013353106
  (0, 8)	0.32541141351478997
  (0, 5)	0.33078970058053697
  (0, 1)	0.8370238661134005"
"  (0, 17)	0.14401752294236692
  (0, 16)	0.15024023128160244
  (0, 14)	0.1458827623253421
  (0, 13)	0.14631726161475067
  (0, 10)	0.7115571044261954
  (0, 7)	0.13910829605274755
  (0, 6)	0.5169215026610499
  (0, 5)	0.15638566357338066
  (0, 4)	0.31091374692211504"
"  (0, 13)	0.7247349870093159
  (0, 7)	0.6890277197650372"
"  (0, 18)	0.30456705627089253
  (0, 12)	0.5785709211876121
  (0, 10)	0.29664668609047684
  (0, 7)	0.5799396109609183
  (0, 6)	0.2693793825180183
  (0, 1)	0.27495479071085266"
"  (0, 14)	0.5017155668104828
  (0, 13)	0.503209883574092
  (0, 5)	0.5378368258874286
  (0, 1)	0.4536439703255412"
"  (0, 14)	0.34223139274198267
  (0, 12)	0.325568761100418
  (0, 6)	0.3031659857787703
  (0, 5)	0.3668705102405367
  (0, 1)	0.3094406832151511
  (0, 0)	0.6742592475979821"
"  (0, 17)	0.2794795623964336
  (0, 16)	0.5831106275827902
  (0, 13)	0.5678848436172519
  (0, 10)	0.2761687107265256
  (0, 5)	0.3034811037407918
  (0, 4)	0.30167869908303296"
"  (0, 18)	0.7352182896154122
  (0, 14)	0.24468978886839424
  (0, 10)	0.47739912481656077
  (0, 8)	0.2580415296324179
  (0, 6)	0.21675866862457419
  (0, 0)	0.24104210840426712"
"  (0, 16)	0.7337680493949355
  (0, 7)	0.6794000660046712"
"  (0, 16)	0.1352296112286934
  (0, 15)	0.14102623759065505
  (0, 11)	0.1233866494590683
  (0, 10)	0.3842789236055396
  (0, 8)	0.5538896971698439
  (0, 5)	0.14076104853120766
  (0, 4)	0.5597002182874374
  (0, 3)	0.25696592305192434
  (0, 2)	0.2809461899119241
  (0, 1)	0.11872634570442825"
"  (0, 18)	0.2999281492961648
  (0, 17)	0.2956306002422133
  (0, 15)	0.3216239725644359
  (0, 6)	0.7958292729990286
  (0, 3)	0.29301781851947933"
"  (0, 17)	0.7702556599504083
  (0, 16)	0.32141474490773736
  (0, 14)	0.31209264282447663
  (0, 13)	0.3130221839805075
  (0, 9)	0.15656019364765864
  (0, 5)	0.16728095309721644
  (0, 4)	0.16628745476964255
  (0, 2)	0.1669387479984518"
"  (0, 17)	0.16157552219250487
  (0, 16)	0.16855687646677603
  (0, 15)	0.17578207829010203
  (0, 12)	0.15569945473884758
  (0, 10)	0.15966141948359733
  (0, 9)	0.16420713510114804
  (0, 7)	0.15606778339762806
  (0, 6)	0.8699135357134699
  (0, 5)	0.17545153352902884
  (0, 0)	0.1612283022007308"
"  (0, 18)	0.2945468307694284
  (0, 17)	0.8709791653515985
  (0, 12)	0.2797679980522676
  (0, 11)	0.2763463863938605"
""
"  (0, 17)	0.35752080069321374
  (0, 16)	0.3729685574832964
  (0, 14)	0.3621512224923213
  (0, 13)	0.3632298588323738
  (0, 12)	0.3445187301292336
  (0, 10)	0.353285434322048
  (0, 7)	0.3453337369769204
  (0, 1)	0.32745190561671933"
"  (0, 17)	0.4340021001945463
  (0, 16)	0.4527544605528556
  (0, 6)	0.7788809764503276"
"  (0, 18)	0.2996455108552684
  (0, 16)	0.4621703695598398
  (0, 14)	0.4487658838193617
  (0, 13)	0.15003416483192866
  (0, 11)	0.42169501828123374
  (0, 9)	0.15008123450646052
  (0, 7)	0.2852841392619747
  (0, 6)	0.2650264400779271
  (0, 2)	0.3200605824869615
  (0, 1)	0.1352558772006143"
"  (0, 15)	0.3465000683272009
  (0, 14)	0.1613106137183594
  (0, 13)	0.32358212707856104
  (0, 12)	0.15345668975560303
  (0, 11)	0.45473966261861654
  (0, 9)	0.4855254649890453
  (0, 6)	0.14289715163966504
  (0, 5)	0.34584850143590473
  (0, 4)	0.3437944725616741
  (0, 3)	0.15784068166396667"
"  (0, 17)	0.37867943016994515
  (0, 16)	0.19752070445304576
  (0, 15)	0.20598744270706226
  (0, 14)	0.19179194371745031
  (0, 13)	0.19236317956417548
  (0, 12)	0.18245393856140976
  (0, 10)	0.561290112478849
  (0, 9)	0.3848470579340415
  (0, 7)	0.36577111732609785
  (0, 6)	0.16989906511985056
  (0, 5)	0.20560009906716445"
"  (0, 17)	0.40432615685188006
  (0, 15)	0.43987660503300036
  (0, 7)	0.39054360594529325
  (0, 5)	0.43904945070232754
  (0, 3)	0.400752724359505
  (0, 1)	0.3703207485973438"
"  (0, 16)	0.4357849593791581
  (0, 14)	0.4231457387396437
  (0, 10)	0.41278674986477104
  (0, 6)	0.374844031651434
  (0, 1)	0.38260226639668093
  (0, 0)	0.41683774995180994"
"  (0, 13)	0.4945578869897944
  (0, 12)	0.46908163263018354
  (0, 10)	0.24050899678819504
  (0, 9)	0.4947130428424887
  (0, 3)	0.4824824826360572"
"  (0, 14)	0.3454080756669902
  (0, 11)	0.6491441084746422
  (0, 9)	0.34654553035588564
  (0, 7)	0.32936810410633843
  (0, 6)	0.30598005319307264
  (0, 5)	0.3702759000156605"
"  (0, 10)	0.31536350548755643
  (0, 3)	0.9489709476093564"
"  (0, 11)	0.337647360237481
  (0, 8)	0.3789295578817392
  (0, 6)	0.31830638496814073
  (0, 4)	0.3829046782159906
  (0, 3)	0.7031868193993918"
"  (0, 16)	0.6470818839403395
  (0, 14)	0.6283143461285565
  (0, 10)	0.20431088163960498
  (0, 9)	0.21012781079198622
  (0, 5)	0.22451671553639962
  (0, 2)	0.22405742376771992"
"  (0, 13)	0.13591443034834463
  (0, 12)	0.38673913345427136
  (0, 10)	0.13219339596860552
  (0, 7)	0.12921800617427634
  (0, 6)	0.24008476783133043
  (0, 4)	0.28880847231580864
  (0, 2)	0.724849100110053
  (0, 1)	0.24505385852056308
  (0, 0)	0.2669814268606926"
"  (0, 16)	0.13324564521544016
  (0, 14)	0.38814322820264213
  (0, 13)	0.12976642650044426
  (0, 12)	0.12308174392671091
  (0, 11)	0.12157643262274243
  (0, 10)	0.378641132317701
  (0, 8)	0.13644088267171028
  (0, 4)	0.6893610063960997
  (0, 2)	0.27682440262529484
  (0, 1)	0.23396900122273312
  (0, 0)	0.1274523448941629"
"  (0, 18)	0.3074777086534698
  (0, 14)	0.1534986071650454
  (0, 13)	0.15395578959479456
  (0, 12)	0.14602503576590523
  (0, 11)	0.14423912398087474
  (0, 6)	0.40793063591285095
  (0, 4)	0.1635725370848682
  (0, 3)	0.6007868727522591
  (0, 2)	0.4926395906240664
  (0, 1)	0.13879122395278415"
"  (0, 1)	1.0"
"  (0, 18)	0.2294005751357899
  (0, 17)	0.4522271742912376
  (0, 14)	0.11452104583584333
  (0, 13)	0.34458641083149605
  (0, 12)	0.21789044373734268
  (0, 11)	0.4304512108301972
  (0, 9)	0.1148981722255829
  (0, 6)	0.40579428409613694
  (0, 5)	0.122766044875233
  (0, 2)	0.24502980702510327
  (0, 1)	0.1035482758668906
  (0, 0)	0.3384415157566752"
"  (0, 11)	1.0"
"  (0, 13)	0.401540529307921
  (0, 8)	0.8443870379223386
  (0, 6)	0.3546487466661258"
"  (0, 18)	0.7129452984511216
  (0, 0)	0.7012196527597049"
""
"  (0, 18)	0.5697396197932652
  (0, 10)	0.5549233466530791
  (0, 4)	0.6061821879411935"
"  (0, 16)	0.3189827344367853
  (0, 8)	0.3266319568885055
  (0, 6)	0.27437563327983416
  (0, 5)	0.3320304166721333
  (0, 4)	0.660116909573391
  (0, 3)	0.30306858108745066
  (0, 1)	0.2800544500452567"
"  (0, 16)	0.22336827763646494
  (0, 14)	0.21688985087080126
  (0, 11)	0.8152256927337359
  (0, 10)	0.2115801919364221
  (0, 9)	0.2176040854102527
  (0, 5)	0.23250494239420952
  (0, 2)	0.23202930918372058
  (0, 1)	0.19610867108995"
"  (0, 14)	0.5666031651797211
  (0, 2)	0.6061534943664767
  (0, 0)	0.5581566038986114"
"  (0, 18)	0.14788095704206108
  (0, 17)	0.1457620306641105
  (0, 16)	0.30412023136678557
  (0, 15)	0.15857818274847257
  (0, 14)	0.1476498639956554
  (0, 13)	0.1480896264457543
  (0, 12)	0.28092211478654233
  (0, 8)	0.46711957534054604
  (0, 7)	0.1407933375092634
  (0, 6)	0.5231830570504304
  (0, 5)	0.316559977195727
  (0, 3)	0.28894757317526426
  (0, 0)	0.1454487932974513"
"  (0, 10)	1.0"
"  (0, 2)	1.0"
"  (0, 13)	0.18299644230740547
  (0, 11)	0.6857876952729891
  (0, 9)	0.18305385311773353
  (0, 8)	0.3848175030714841
  (0, 4)	0.19442719513510984
  (0, 3)	0.17852829794192523
  (0, 1)	0.49491416218312734"
"  (0, 18)	0.4937311770743892
  (0, 13)	0.4944278630599658
  (0, 4)	0.5253119754640451
  (0, 0)	0.485610895109198"
"  (0, 18)	0.36990735085392545
  (0, 17)	0.3646070981452601
  (0, 12)	0.3513473179897535
  (0, 8)	0.7789642340362813"
"  (0, 16)	0.4592589083969213
  (0, 14)	0.445938864763105
  (0, 13)	0.4472670554058563
  (0, 2)	0.4770665216178891
  (0, 1)	0.40321148179565064"
"  (0, 17)	0.21326938567877887
  (0, 16)	0.22248432812226238
  (0, 13)	0.21667497024835441
  (0, 12)	0.4110267027094926
  (0, 9)	0.6502288407034207
  (0, 8)	0.227819513805066
  (0, 7)	0.41199904339229
  (0, 3)	0.21138451194627733"
"  (0, 18)	0.6816116057154246
  (0, 10)	0.6638860634239037
  (0, 1)	0.3076701378839898"
"  (0, 18)	0.5374926833583208
  (0, 16)	0.18422746071174226
  (0, 15)	0.1921243831805421
  (0, 14)	0.3577684969672092
  (0, 10)	0.17450500093298285
  (0, 9)	0.1794733277250621
  (0, 4)	0.5718726230040944
  (0, 3)	0.35007258442269484"
"  (0, 17)	0.39065044432752255
  (0, 11)	0.7436791344336284
  (0, 7)	0.37733406708013795
  (0, 0)	0.38981095055875514"
"  (0, 9)	0.7428441662462759
  (0, 1)	0.6694643714745957"
"  (0, 17)	0.2081461778316183
  (0, 16)	0.4342795134772359
  (0, 10)	0.20568037634492045
  (0, 8)	0.6670403379705594
  (0, 4)	0.4493585692557928
  (0, 3)	0.20630658298369045
  (0, 1)	0.19064027168669764"
"  (0, 18)	0.5963510163560826
  (0, 14)	0.5954191007406213
  (0, 1)	0.5383693525492484"
"  (0, 16)	0.265424969757438
  (0, 15)	0.2768024289014777
  (0, 12)	0.24517850550851902
  (0, 2)	0.5514334714364496
  (0, 1)	0.6990984392770885"
"  (0, 18)	0.11468535356003347
  (0, 17)	0.4521682941932078
  (0, 15)	0.12298131767056017
  (0, 13)	0.11484718186313886
  (0, 12)	0.21786207434378044
  (0, 11)	0.5379939574604817
  (0, 10)	0.335108765471067
  (0, 9)	0.11488321245308651
  (0, 5)	0.2455001214072619
  (0, 4)	0.2440420716082776
  (0, 3)	0.22408601656867505
  (0, 2)	0.2449979040792432
  (0, 1)	0.10353479385391025
  (0, 0)	0.22559830038770945"
"  (0, 17)	0.3518528055218514
  (0, 12)	0.1695284323538065
  (0, 6)	0.6314519137322151
  (0, 3)	0.348743132238345
  (0, 2)	0.571932183244285"
"  (0, 17)	0.4534806003025813
  (0, 15)	0.24667648076810164
  (0, 13)	0.23036099453758763
  (0, 10)	0.22405422359186591
  (0, 7)	0.21901124360510543
  (0, 6)	0.2034595066513653
  (0, 5)	0.4924252490049712
  (0, 3)	0.224736370546043
  (0, 1)	0.2076705557290288
  (0, 0)	0.45250608678611454"
"  (0, 16)	0.9104134599068686
  (0, 15)	0.3164794646576482
  (0, 1)	0.2664358843519637"
"  (0, 7)	1.0"
"  (0, 12)	0.5832720568384197
  (0, 6)	0.5431364099275169
  (0, 0)	0.6039838970722049"
"  (0, 16)	0.27805164206563043
  (0, 15)	0.2899703443656661
  (0, 14)	0.2699872149264893
  (0, 10)	0.5267553693746114
  (0, 9)	0.27087630306655935
  (0, 5)	0.2894250772990287
  (0, 4)	0.5754123055790191"
"  (0, 18)	0.37345477516541875
  (0, 10)	0.18187147817942317
  (0, 9)	0.1870495357303406
  (0, 8)	0.7864345280307775
  (0, 7)	0.1777779413117938
  (0, 6)	0.3303082676249391
  (0, 3)	0.18242519715379865"
"  (0, 15)	0.51309557231683
  (0, 14)	0.23886795193484028
  (0, 13)	0.4791587992649118
  (0, 10)	0.4660404985749147
  (0, 5)	0.2560653676575958
  (0, 2)	0.25554153710302846
  (0, 1)	0.2159809526902393
  (0, 0)	0.2353070597300274"
"  (0, 15)	0.1915120291619822
  (0, 14)	0.17831409446878044
  (0, 12)	0.16963230157763995
  (0, 11)	0.8377883439673564
  (0, 4)	0.38003327025486183
  (0, 3)	0.17447840270687615
  (0, 1)	0.16122902921682086"
"  (0, 16)	0.22285463626916427
  (0, 12)	0.4117108252177706
  (0, 11)	0.20333776482703578
  (0, 9)	0.4342073979162862
  (0, 8)	0.22819870196046219
  (0, 6)	0.19169025578660803
  (0, 4)	0.23059259623855363
  (0, 0)	0.6394958555782377"
"  (0, 16)	0.3051202291615636
  (0, 8)	0.6248740560411827
  (0, 7)	0.282512578740196
  (0, 3)	0.5797953615034839
  (0, 2)	0.31695116575845644"
"  (0, 13)	0.16204267946885817
  (0, 12)	0.1536953441460131
  (0, 9)	0.162093516531146
  (0, 7)	0.30811786360635285
  (0, 6)	0.5724775357456565
  (0, 3)	0.6323446159882748
  (0, 0)	0.31830605231575043"
"  (0, 13)	0.5733904455962799
  (0, 7)	0.5451398350376383
  (0, 2)	0.6115929668938614"
"  (0, 18)	0.12536684395523454
  (0, 14)	0.37551280090018846
  (0, 13)	0.12554374451832462
  (0, 12)	0.4763063430540547
  (0, 10)	0.6105331820895377
  (0, 6)	0.33264835100408746
  (0, 5)	0.1341826765845232
  (0, 4)	0.133385752234752
  (0, 3)	0.12247839763169749
  (0, 1)	0.2263555012406373
  (0, 0)	0.12330496459806112"
"  (0, 18)	0.2341201314587395
  (0, 17)	0.23076551885627922
  (0, 16)	0.24073643412587206
  (0, 14)	0.46750854552146154
  (0, 13)	0.2344504898037303
  (0, 10)	0.22803175758618413
  (0, 6)	0.4141428637724916
  (0, 5)	0.2505835266354124
  (0, 4)	0.24909528598385916
  (0, 0)	0.46053922409535036"
"  (0, 15)	0.6171165547535411
  (0, 12)	0.5466126696196474
  (0, 0)	0.5660227444726954"
"  (0, 12)	0.5767589170735621
  (0, 11)	0.28485252720709325
  (0, 10)	0.591435259386374
  (0, 6)	0.2685357235446967
  (0, 1)	0.27409367033009946
  (0, 0)	0.29861973869745734"
"  (0, 16)	0.387909750037459
  (0, 13)	0.3777809172348743
  (0, 12)	0.3583202170966893
  (0, 11)	0.3539378980294744
  (0, 7)	0.359167873276337
  (0, 5)	0.40377682561262634
  (0, 4)	0.4013787546216863"
"  (0, 18)	0.13619050876314073
  (0, 17)	0.13423909008681548
  (0, 16)	0.5601571678120285
  (0, 14)	0.1359776843387447
  (0, 12)	0.12935717519299939
  (0, 10)	0.3979464843922072
  (0, 7)	0.6483159376765932
  (0, 6)	0.12045595345938857
  (0, 5)	0.14576746462383255"
"  (0, 16)	0.4995387298910833
  (0, 12)	0.46143420248006795
  (0, 5)	0.519971881620679
  (0, 4)	0.5168837165593801"
"  (0, 17)	0.2191760281081158
  (0, 16)	0.6859385541756033
  (0, 13)	0.44535186537280785
  (0, 7)	0.4234096404772952
  (0, 5)	0.23799873720076564
  (0, 3)	0.21723895150023717"
"  (0, 13)	0.2883796759569001
  (0, 10)	0.28048448273934845
  (0, 9)	0.28847014826701756
  (0, 8)	0.30321230685971406
  (0, 6)	0.7641083515407964
  (0, 3)	0.28133843511090967"
"  (0, 8)	0.8468035457006685
  (0, 6)	0.35566369764998074
  (0, 0)	0.3955086461289043"
"  (0, 18)	0.30159010443323897
  (0, 15)	0.3234061481110261
  (0, 12)	0.28645787676361256
  (0, 9)	0.3021104174668267
  (0, 8)	0.31754965689439885
  (0, 5)	0.32279800757134863
  (0, 1)	0.2722672801852549
  (0, 0)	0.5932598441027176"
"  (0, 18)	0.35298251448663903
  (0, 12)	0.3352716821546339
  (0, 8)	0.37166165174947546
  (0, 5)	0.37780434672396357
  (0, 0)	0.6943541861522997"
"  (0, 14)	1.0"
"  (0, 17)	0.4771711624798428
  (0, 16)	0.2488943857219784
  (0, 13)	0.7271862797228973
  (0, 9)	0.2424714724125896
  (0, 3)	0.23647696310140398
  (0, 2)	0.25854518372016716"
"  (0, 15)	0.22245342955495315
  (0, 14)	0.20712318712374897
  (0, 12)	0.5911161938135384
  (0, 11)	0.19462891304761964
  (0, 8)	0.6552752071297063
  (0, 5)	0.22203512288548252
  (0, 0)	0.20403552577574968"
"  (0, 15)	0.16460008662107725
  (0, 14)	0.07662838601771417
  (0, 13)	0.07685661708999789
  (0, 12)	0.07289748757712772
  (0, 11)	0.07200593852541706
  (0, 9)	0.3075229161512289
  (0, 4)	0.8165741530253086
  (0, 3)	0.37490021285775404
  (0, 2)	0.08197724052171095
  (0, 1)	0.13857256012088215
  (0, 0)	0.15097211710179118"
"  (0, 15)	0.27569454787687064
  (0, 14)	0.2566952262464096
  (0, 4)	0.27354182679685596
  (0, 3)	0.7535204638430071
  (0, 1)	0.46420023336458"
"  (0, 13)	0.4551511886062007
  (0, 8)	0.4785616094799027
  (0, 6)	0.40199876924255046
  (0, 4)	0.48358190928356537
  (0, 1)	0.41031903195380054"
"  (0, 14)	0.3947040189971405
  (0, 8)	0.8324828697192987
  (0, 0)	0.38882002136133115"
"  (0, 8)	0.4469629683624784
  (0, 7)	0.8083079114754241
  (0, 1)	0.38322633672392625"
"  (0, 11)	1.0"
"  (0, 18)	0.3671244407811981
  (0, 11)	0.34443932838024266
  (0, 7)	0.3495289476934155
  (0, 3)	0.7173318210733614
  (0, 1)	0.3314298828500061"
"  (0, 17)	0.468813226434256
  (0, 8)	0.7511964338320688
  (0, 3)	0.4646698575529569"
"  (0, 16)	0.6080424083141813
  (0, 14)	0.2952035729017424
  (0, 11)	0.5547920666874674
  (0, 9)	0.2961757003991304
  (0, 7)	0.28149498515432725
  (0, 6)	0.26150634945300005"
"  (0, 17)	0.18998137235839957
  (0, 16)	0.39638017290082805
  (0, 12)	0.18307226048447164
  (0, 9)	0.5792269111231321
  (0, 7)	0.1835053433123933
  (0, 4)	0.20507164377835246
  (0, 3)	0.18830231796771316
  (0, 2)	0.41174968382031535
  (0, 1)	0.3480063945360161
  (0, 0)	0.18957310921524276"
"  (0, 17)	0.48242184246232844
  (0, 8)	0.7730020127988378
  (0, 7)	0.23298859441714334
  (0, 6)	0.21644434183013786
  (0, 5)	0.26192597405648804"
"  (0, 17)	0.30277027880867746
  (0, 11)	0.2881910697225363
  (0, 10)	0.29918351391396825
  (0, 9)	0.6154031180256958
  (0, 7)	0.29244953475102603
  (0, 6)	0.2716830290601483
  (0, 3)	0.30009439664353543
  (0, 2)	0.3280994473881373"
"  (0, 14)	0.5198324110120338
  (0, 9)	0.5215442581140555
  (0, 7)	0.49569256693676994
  (0, 6)	0.46049400688099223"
"  (0, 17)	0.6357082044588245
  (0, 15)	0.34580147985752546
  (0, 7)	0.6140383704864001
  (0, 3)	0.3150449093105446"
"  (0, 16)	0.16371714940020363
  (0, 15)	0.34146979199595473
  (0, 14)	0.31793760953105066
  (0, 12)	0.15122889927326447
  (0, 9)	0.31898460191546135
  (0, 8)	0.33528619020220873
  (0, 7)	0.15158665221293657
  (0, 6)	0.28164531616272886
  (0, 5)	0.1704138420773873
  (0, 3)	0.6221969882603144"
"  (0, 18)	0.27006743697467833
  (0, 17)	0.26619774998131923
  (0, 11)	0.5067592144559597
  (0, 7)	0.2571236795108291
  (0, 6)	0.23886562224167723
  (0, 5)	0.5781173140886311
  (0, 4)	0.2873419087413729
  (0, 1)	0.2438094799890074"
"  (0, 16)	0.27870479369770207
  (0, 11)	0.7628902509610337
  (0, 10)	0.2639963667541577
  (0, 6)	0.23973022992593038
  (0, 4)	0.2883819831563274
  (0, 3)	0.2648001200358776
  (0, 1)	0.24469198266107034"
"  (0, 15)	0.3435994801613926
  (0, 3)	0.9391162852558892"
"  (0, 16)	0.45496271701678975
  (0, 14)	0.44176727729505066
  (0, 4)	0.47075993510826575
  (0, 3)	0.43226447769164533
  (0, 0)	0.43518169039936505"
"  (0, 18)	0.4689620112195698
  (0, 15)	0.25144259614209924
  (0, 14)	0.23411458297502186
  (0, 12)	0.4454319291052499
  (0, 11)	0.21999210926491522
  (0, 10)	0.2283832470818442
  (0, 9)	0.23488553984865462
  (0, 3)	0.4581571480320639
  (0, 1)	0.2116830251193199
  (0, 0)	0.230624550985397"
"  (0, 18)	0.5867220621112744
  (0, 17)	0.2891575795808826
  (0, 14)	0.2929025968142083
  (0, 12)	0.27864169561964014
  (0, 10)	0.571464154766217
  (0, 3)	0.2866020063814238"
"  (0, 17)	0.6740243163255046
  (0, 15)	0.5499660168230843
  (0, 14)	0.17068848139292747
  (0, 9)	0.1712505713589073
  (0, 7)	0.1627620935052483
  (0, 6)	0.3024090882368676
  (0, 5)	0.18297728258966872
  (0, 2)	0.1826029676548184"
"  (0, 14)	0.30500067599558905
  (0, 13)	0.15295454716849036
  (0, 11)	0.716505366590656
  (0, 7)	0.14541856644468032
  (0, 6)	0.1350925610017117
  (0, 5)	0.49043902458667005
  (0, 0)	0.3004539190078136"
"  (0, 17)	0.06432621399959737
  (0, 16)	0.8052674484037778
  (0, 15)	0.20994632290733714
  (0, 14)	0.06515933336770201
  (0, 13)	0.1960602145524759
  (0, 12)	0.06198684249473732
  (0, 10)	0.12712834837624665
  (0, 9)	0.19612172381270318
  (0, 8)	0.06871481695165359
  (0, 6)	0.057721453823495486
  (0, 5)	0.13970102326389858
  (0, 4)	0.13887132490073595
  (0, 3)	0.38254619550891383
  (0, 2)	0.06970761908626967
  (0, 0)	0.06418797927695673"
"  (0, 17)	0.38573730545515406
  (0, 14)	0.3907331726171355
  (0, 13)	0.3918969378430221
  (0, 12)	0.3717090764543158
  (0, 7)	0.3725884058380736
  (0, 6)	0.3461313309216148
  (0, 0)	0.38490836984529403"
""
"  (0, 18)	0.31777403239555607
  (0, 17)	0.6264415538117553
  (0, 13)	0.3182224316970991
  (0, 12)	0.30182977913584996
  (0, 9)	0.31832226646676964
  (0, 2)	0.3394242136898813
  (0, 0)	0.31254767671034706"
"  (0, 16)	0.29829239940734126
  (0, 12)	0.5510776530036148
  (0, 7)	0.2761906518185857
  (0, 4)	0.6172994196493983
  (0, 1)	0.2618891395993668
  (0, 0)	0.285323139132253"
"  (0, 14)	0.7237108391839762
  (0, 7)	0.690103340991496"
"  (0, 14)	0.20055350816730322
  (0, 12)	0.7631556727187598
  (0, 10)	0.5869313328566639
  (0, 1)	0.1813375859276415"
"  (0, 2)	1.0"
"  (0, 17)	0.34179611065098
  (0, 16)	0.26742332634014954
  (0, 14)	0.08655571862907463
  (0, 13)	0.0868135174096784
  (0, 12)	0.4117073809980625
  (0, 10)	0.0844367566633797
  (0, 9)	0.43420376549861417
  (0, 7)	0.33014506553582
  (0, 6)	0.460052765225256
  (0, 5)	0.0927873401772516
